"Rangaraya Medical College, KakinadaNTR University of Health Sciences, VijayWadaTypeGovernment InstituteManagementState AuthorityBeds1450Local DistinctionAU Local"
"Government General Hospital, Kochi, Kerala-682011National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds783"
"Government General Hospital, Thycaud, Thiruvananthapuram, Kerala-695035National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds769"
"Government General Hospital, Madhopur, Rajasthan-322001National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"Government Head Quarters Hospital, Erode, Tamil Nadu-638009National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds608"
"Government Head Quarters Hospital, Perambalur, Tamil Nadu-621212National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"Government Head Quarters Hospital, Karaikudi, Tamil Nadu-630001National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds222"
"Government Head Quarters Hospital, Kovilpatti, Tamil Nadu-628501National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds413"
"Government Head Quarters Hospital, Cuddalore, Tamil Nadu-607001National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds1250"
"Government Head Quarters Hospital, Kancheepuram, Tamil Nadu-631501National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds672"
"Government Head Quarters Hospital, Dindigul, Tamil Nadu-624001National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds645"
"Government Head Quarters Hospital, Virudhunagar, Tamil Nadu-626001National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds326"
"Government Headquarters Hospital, Krishnagiri, Tamil Nadu-635001National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds422"
"Government Headquarters Hospital, Pollachi, Tamil Nadu-642001National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds462"
"Government Hospital, Gandhi Nagar, Jammu and Kashmir-180004National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds160"
"Government Hospital, Barmer, Rajasthan-344001National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"Government Institute of Medical Sciences, Greater Noida, Uttar Pradesh-201310National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds500"
"Government Kamaraj Hospital, Chidambaram, Tamil Nadu-608001National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds270"
"Government Medical College, Karan Nagar, Srinagar, Jammu and Kashmir-190010National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds3120"
"Government Medical College, Nizamabad, Telangana-503001National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds500"
"Government Medical college, Pudukkottai, Tamil Nadu-622004National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds363"
"Government Medical College, Omandurar Government Estate, Chennai, Tamil Nadu-600002National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds470"
"Government Medical College and Associated Group of Hospitals, Dungarpur, Rajasthan-314001National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"Government Medical College and Associated Hospital, Anantnag, Jammu and Kashmir-192101National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds363"
"Government Medical College and Associated Hospital, Rajouri, Jammu and Kashmir-185131National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds300"
"Government Medical College and Bangur Hospital, Ramasiya Pali, Rajasthan-306401National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"Government Medical College, Ramanathapuram, Tamil Nadu-623501National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds280"
"Government Mental Health Centre, Kozhikode, Kerala-673016National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds474"
"Government Multi Specialty Hospital, Sector-16, Chandigarh, Chandigarh-160016National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds500"
"Govind Ballabh Pant Institute of Post Graduate Medical Educational and Research (GIPMER), Delhi-110002National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"Government Amrit Kaur Hospital, Ajmer, Rajasthan-305901National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"Government BDK Hospital, Jhunjhunu, Rajasthan-333001National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"Government DB General District Hospital, Churu, Rajasthan-331001National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"Government District Civil Hospital, Sri Ganganagar, Rajasthan-335001National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"Government Mahatma Gandhi District Hospital, Banswara, Rajasthan-327001National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"Government Medical College, Medical Enclave, Jammu, Jammu and Kashmir-180001National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds2663"
"Government Medical College and Hospital, Akola, Maharashtra-444001National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds946"
"Government Medical College and Hospital, Sector 32B, Chandigarh, Chandigarh-160030National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds785"
"Government RDBP Jaipuria Hospital, Jaipur, Rajasthan-302018National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds521"
"Grecian Super Speciality Hospital, Mohali, Punjab-160062National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds300"
"Gujarat Institute of Mental Health Hospital, Ahmedabad, Gujarat-380004National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds312"
"Gujarat MRI Centre, Ahmedabad, Gujarat-380009National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds102"
"Guru Gobind Singh Medical College and Hospital, Faridkot, Punjab-151203National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds1025"
"Guru Teg Bahadur Hospital, Delhi-110095National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"Haria LG Rotary Hospital, Vapi, Gujarat-396195National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds186"
"Hayat Hospital, Guwahati, Assam-781034National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds200"
"HCG Aastha Cancer Centre, SG Highway, Ahmedabad, Gujarat-380060 (Prev. HCG Cancer Centre, SG Highway, Ahmedabad)National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds100"
"HCG Hospital, Ellisbridge, Ahmedabad, Gujarat-380006National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds151"
"HCG Manavata Cancer Centre, Nashik, Maharashtra-422002National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds200"
"HealthCare Global Specialty Hospital, Bangalore, Karnataka-560027National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds250"
"Healthworld Hospital, Durgapur, West Bengal-713216National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds300"
"Heritage Institute of Medical Science, Varanasi, Uttar Pradesh-221311National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"Hindu Rao Hospital, Delhi-110007National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds980"
"Hindustan Aeronautics Hospital, Bangalore, Karnataka-560017National Board of Examinations in Medical SciencesTypeNBE - Public Sector InstituteManagementNational Board of ExaminationsBeds218"
"Holy Cross Hospital, Kollam, Kerala-691571National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds390"
"Holy Family Hospital, Delhi-110025National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds345"
"Holy Family Hospital, Mumbai, Maharashtra-400050National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds268"
"Holy Spirit Hospital, Mumbai, Maharashtra-400093National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds300"
"HOSMAT Hospital, Bangalore, Karnataka-560025National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds150"
"Hospital for Mental Health, Vadodara, Gujarat-390018National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds300"
"ICare Eye Hospital and Post Graduate Institute, Noida, Uttar Pradesh-201301National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBeds70"
"IGM Hospital, Agartala, Tripura-799001National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds608"
"ILS Hospital, Kolkata, West Bengal-700064National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
"Imambara District Hospital, Hooghly, West Bengal-712101National Board of Examinations in Medical SciencesTypeNBE - Government InstituteManagementNational Board of ExaminationsBeds650"
"Indian Institute of Liver and Digestive Sciences, Sonarpur, West Bengal-700150National Board of Examinations in Medical SciencesTypeNBE - Private InstituteManagementNational Board of ExaminationsBedsInfo Not Available"
